Date,Benchmark,,,G20,,,G40,,,G60,,,G80,,,G100,,
15/09/2006,"3,092324995","103,092325","0,8203518675","4,745969462","104,7459695","1,310863532","5,402016912","105,4020169","0,1561083024","5,607990555","105,6079906","0,3805938293","5,962496943","105,9624969","0,7846456887","6,054434691","106,0544347","0,9819786106"
22/09/2006,"3,06805946","103,0680595","-0,02353767363","4,299055112","104,2990551","-0,4266649612","4,755671941","104,7556719","-0,6132187883","5,160767757","105,1607678","-0,423474394","5,451034804","105,4510348","-0,482682226","5,350426214","105,3504262","-0,6638180469"
29/09/2006,"4,586630925","104,5866309","1,473367669","7,238158926","107,2381589","2,817958236","7,65867951","107,6586795","2,771217553","8,111183183","108,1111832","2,805623703","8,408994792","108,4089948","2,80505544","8,304525759","108,3045258","2,804069856"
06/10/2006,"5,413647301","105,4136473","0,7907476976","8,593421847","108,5934218","1,263787941","8,758474362","108,7584744","1,02155707","9,140375226","109,1403752","0,9519755614","9,465317012","109,465317","0,9743861402","9,227212806","109,2272128","0,8519376642"
13/10/2006,"6,519863387","106,5198634","1,049405001","11,2012683","111,2012683","2,401477372","11,97394744","111,9739474","2,956526466","11,76661072","111,7666107","2,406291428","11,96214899","111,962149","2,280934314","11,75991694","111,7599169","2,318748294"
20/10/2006,"7,407374368","107,4073744","0,8331882456","12,26573876","112,2657388","0,95724669","13,25352592","113,2535259","1,142746602","13,00217298","113,002173","1,105484234","13,26386431","113,2638643","1,162638742","12,63029725","112,6302973","0,7787947001"
27/10/2006,"8,593168459","108,5931685","1,104015528","12,99449187","112,9944919","0,6491322447","14,57412587","114,5741259","1,166056367","14,2740128","114,2740128","1,125500321","14,26458412","114,2645841","0,8835296377","13,20493503","113,204935","0,5101982273"
03/11/2006,"7,810770818","107,8107708","-0,7204851393","12,68844901","112,688449","-0,2708475917","14,77554217","114,7755422","0,1757956244","14,46087564","114,4608756","0,1635217277","14,35930169","114,3593017","0,08289319979","13,29882109","113,2988211","0,08293459996"
10/11/2006,"9,24231962","109,2423196","1,327834678","14,50399784","114,5039978","1,611122387","15,89401163","115,8940116","0,9744841443","15,67867168","115,6786717","1,063940873","15,36804174","115,3680417","0,8820795817","14,22631211","114,2263121","0,8186237165"
17/11/2006,"9,896054464","109,8960545","0,5984263665","14,38569092","114,3856909","-0,1033212134","14,94926235","114,9492624","-0,8151838621","15,1488412","115,1488412","-0,4580191597","15,13087914","115,1308791","-0,2055704478","14,37423311","114,3742331","0,1294981841"
24/11/2006,"10,56541509","110,5654151","0,6090852208","12,98248704","112,982487","-1,226730257","14,26066106","114,2606611","-0,5990480286","14,29377724","114,2937772","-0,7425727876","14,02268591","114,0226859","-0,9625508276","13,27127851","113,2712785","-0,9643383566"
01/12/2006,"10,99887169","110,9988717","0,392036334","11,75224735","111,7522474","-1,088876446","13,00696622","113,0069662","-1,097223514","13,05675712","113,0567571","-1,082316247","12,55525364","112,5552536","-1,286965184","11,827304","111,827304","-1,274793159"
08/12/2006,"12,284732","112,284732","1,158444487","13,40496811","113,4049681","1,47891501","14,16469467","114,1646947","1,024475295","14,78938162","114,7893816","1,532526267","14,2880359","114,2880359","1,539494785","13,73824046","113,7382405","1,708828159"
15/12/2006,"13,39814029","113,3981403","0,9915936656","16,49792416","116,4979242","2,727354984","17,38654987","117,3865499","2,822111695","18,04548628","118,0454863","2,83659047","17,55436739","117,5543674","2,857981996","17,04984697","117,049847","2,91160343"
22/12/2006,"12,6107262","112,6107262","-0,6943800736","15,99581594","115,9958159","-0,43100186","15,45086703","115,450867","-1,648981797","16,37193327","116,3719333","-1,417718765","15,84517969","115,8451797","-1,453955083","15,24400451","115,2440045","-1,542797797"
29/12/2006,"13,45432892","113,4543289","0,7491317643","16,73046402","116,730464","0,6333401546","16,80022722","116,8002272","1,16877441","17,65173601","117,651736","1,099752066","17,12434161","117,1243416","1,104199522","16,38898619","116,3889862","0,9935281969"
05/01/2007,"12,41533334","112,4153333","-0,9157831084","15,16949793","115,1694979","-1,337239686","15,28065737","115,2806574","-1,300999053","16,42190156","116,4219016","-1,045317725","16,22625446","116,2262545","-0,7667809592","15,91288592","115,9128859","-0,4090595559"
12/01/2007,"13,80403607","113,8040361","1,235332128","17,92183359","117,9218336","2,389813023","17,82151198","117,821512","2,204059786","18,65907166","118,6590717","1,921605875","18,48786294","118,4878629","1,945867128","17,98834907","117,9883491","1,790537034"
19/01/2007,"14,27463448","114,2746345","0,4135164501","18,94825604","118,948256","0,8704261278","18,67030056","118,6703006","0,7204020435","19,40180163","119,4018016","0,6259361038","19,26576563","119,2657656","0,6565252092","18,43209914","118,4320991","0,3760965159"
26/01/2007,"13,81000397","113,810004","-0,4065911146","18,83013924","118,8301392","-0,0993009935","19,33941562","119,3394156","0,5638437392","19,45170697","119,451707","0,04179613651","19,13575873","119,1357587","-0,1090060499","18,47345253","118,4734525","0,03491738329"
02/02/2007,"16,01962459","116,0196246","1,941499467","21,28169336","121,2816934","2,063074348","20,52091629","120,5209163","0,9900338994","20,57729849","120,5772985","0,942298397","20,30825618","120,3082562","0,9841692054","20,11997729","120,1199773","1,389783724"
09/02/2007,"15,92328427","115,9232843","-0,08303795185","22,33675553","122,3367555","0,8699269781","21,33867252","121,3386725","0,6785180989","21,12370477","121,1237048","0,4531585023","20,57684762","120,5768476","0,2232527081","20,31388762","120,3138876","0,1614305417"
16/02/2007,"17,7250729","117,7250729","1,554293981","23,42381344","123,4238134","0,8885783388","22,66003288","122,6600329","1,088985344","22,06387093","122,0638709","0,7762032723","21,32655234","121,3265523","0,6217650692","20,77728972","120,7772897","0,3851609396"
23/02/2007,"17,93948669","117,9394867","0,1821309469","24,8853208","124,8853208","1,184137258","23,77327155","123,7732716","0,9075806062","23,07789114","123,0778911","0,8307291931","22,00030913","122,0003091","0,5553250933","20,99114498","120,991145","0,1770657882"
02/03/2007,"12,71425119","112,7142512","-4,430437716","19,58866745","119,5886675","-4,241213712","18,36127313","118,3612731","-4,372509793","17,55786417","117,5578642","-4,484986636","16,50777529","116,5077753","-4,50206551","15,28639149","115,2863915","-4,71501736"
09/03/2007,"13,9930082","113,9930082","1,13451227","22,44019437","122,4401944","2,384445768","20,97908739","120,9790874","2,211715193","20,29622242","120,2962224","2,329370535","19,29322374","119,2932237","2,390783313","17,87225613","117,8722561","2,242992088"
16/03/2007,"12,84689755","112,8468976","-1,005421883","21,70197044","121,7019704","-0,6029261337","20,18294765","120,1829477","-0,6580804643","18,73175544","118,7317554","-1,300512143","17,54701681","117,5470168","-1,463793898","16,29879114","116,2987911","-1,334890026"
23/03/2007,"17,26803098","117,268031","3,917815665","28,11898096","128,118981","5,272725246","25,86118509","125,8611851","4,724661486","24,54399158","124,5439916","4,895266745","22,934635","122,934635","4,583372965","21,40238056","121,4023806","4,388342622"
30/03/2007,"16,42384895","116,423849","-0,7198739699","28,1919623","128,1919623","0,05696372189","25,71469202","125,714692","-0,1163925716","23,97998466","123,9799847","-0,452857591","22,74883573","122,7488357","-0,1511366345","21,12058657","121,1205866","-0,2321157037"
06/04/2007,"18,62008273","118,6200827","1,886412277","30,42661366","130,4266137","1,743207078","28,89550054","128,8955005","2,530180418","26,22136183","126,2213618","1,807854047","24,78206727","124,7820673","1,656416151","23,26941501","123,269415","1,774123211"
13/04/2007,"19,55403844","119,5540384","0,7873504119","31,11238756","131,1123876","0,5257929197","29,77801051","129,7780105","0,6846708894","26,9960336","126,9960336","0,6137406211","25,59048338","125,5904834","0,6478624114","24,16683484","124,1668348","0,7280149986"
20/04/2007,"21,88558841","121,8855884","1,950205949","31,17276736","131,1727674","0,04605194149","30,52476855","130,5247686","0,5754118414","27,90010278","127,9001028","0,7118877294","26,71962611","126,7196261","0,8990671105","25,46166759","125,4616676","1,04281691"
27/04/2007,"22,08832616","122,0883262","0,1663344721","29,91550708","129,9155071","-0,9584765995","29,54827457","129,5482746","-0,7481292561","27,26146139","127,2614614","-0,4993282852","26,0657226","126,0657226","-0,5160238631","25,02127987","125,0212799","-0,3510137626"
04/05/2007,"23,24958289","123,2495829","0,9511611524","33,00720067","133,0072007","2,379772561","32,30730779","132,3073078","2,129733668","30,03341093","130,0334109","2,178153158","28,8273274","128,8273274","2,190607203","27,80641495","127,806415","2,227728818"
11/05/2007,"23,07940261","123,0794026","-0,1380777736","31,67693102","131,676931","-1,000148596","32,55361429","132,5536143","0,1861624306","29,74194308","129,7419431","-0,2241484307","28,78015012","128,7801501","-0,03662055323","27,59771435","127,5977144","-0,1632943073"
18/05/2007,"24,02349109","124,0234911","0,7670564367","32,88002107","132,8800211","0,9136680516","33,38766429","133,3876643","0,6292170941","31,62018693","131,6201869","1,447676677","30,48457703","130,484577","1,323516791","29,36953281","129,3695328","1,388597334"
25/05/2007,"23,75257736","123,7525774","-0,2184374328","33,12781098","133,127811","0,1864764229","34,10450231","134,1045023","0,5374095302","32,6500358","132,6500358","0,7824399084","31,64540085","131,6454009","0,8896253078","30,23832858","130,2383286","0,6715613415"
01/06/2007,"25,81130871","125,8113087","1,663586645","35,47934523","135,4793452","1,766373407","36,19722046","136,1972205","1,560512969","34,93286336","134,9328634","1,720940026","33,96763571","133,9676357","1,764007588","32,7418302","132,7418302","1,922246429"
08/06/2007,"22,85148929","122,8514893","-2,352586147","31,64981483","131,6498148","-2,826652575","31,8772016","131,8772016","-3,171884746","31,22831293","131,2283129","-2,745476778","30,21707622","130,2170762","-2,799601165","28,79292069","128,7929207","-2,974879512"
15/06/2007,"25,45765919","125,4576592","2,121398703","35,94808191","135,9480819","3,264924516","36,89821043","136,8982104","3,807336499","35,43233108","135,4323311","3,203590792","34,38193926","134,3819393","3,198400057","33,08596276","133,0859628","3,333290407"
22/06/2007,"23,8641309","123,8641309","-1,270172184","35,16847549","135,1684755","-0,573458933","34,37214291","134,3721429","-1,845215881","33,14624987","133,1462499","-1,687987788","32,07798027","132,0779803","-1,714485594","31,00422623","131,0042262","-1,564204434"
29/06/2007,"24,23952929","124,2395293","0,3030727195","35,19542829","135,1954283","0,01994015239","33,73300679","133,7330068","-0,4756462955","33,13270184","133,1327018","-0,01017529973","31,99397108","131,9939711","-0,06360575005","31,24489167","131,2448917","0,1837081497"
06/07/2007,"26,53690818","126,5369082","1,849152925","37,79037698","137,790377","1,919405651","36,66488855","136,6648886","2,19233967","35,56986205","135,5698621","1,830624765","34,26570342","134,2657034","1,721087957","33,4966691","133,4966691","1,715706723"
13/07/2007,"28,37325643","128,3732564","1,451235277","40,05260221","140,0526022","1,641787532","38,06783619","138,0678362","1,02656041","36,98943573","136,9894357","1,047115973","35,66899309","135,6689931","1,045158692","34,58125734","134,5812573","0,8124459189"
20/07/2007,"27,41131217","127,4113122","-0,7493338463","38,56610266","138,5661027","-1,061386598","37,00602351","137,0060235","-0,7690514383","35,74617396","135,746174","-0,9075603264","35,26763835","135,2676384","-0,2958338017","33,04221685","133,0422169","-1,143577137"
27/07/2007,"20,70403298","120,704033","-5,264272909","29,83042337","129,8304234","-6,30434076","28,19209115","128,1920912","-6,433244418","27,9415443","127,9415443","-5,749428829","27,61433874","127,6143387","-5,657894012","26,78509411","126,7850941","-4,703110703"
03/08/2007,"19,72488994","119,7248899","-0,8111933096","28,7315999","128,7315999","-0,8463528359","27,49491883","127,4949188","-0,5438497131","26,9678499","126,9678499","-0,7610463086","26,47757757","126,4775776","-0,8907785608","26,66383112","126,6638311","-0,0956445163"
10/08/2007,"18,97698423","118,9769842","-0,6246869054","27,03215231","127,0321523","-1,32014796","24,7984549","124,7984549","-2,114957957","24,14852014","124,1485201","-2,220506815","23,46486218","123,4648622","-2,382015412","24,5390573","124,5390573","-1,677490568"
17/08/2007,"16,46200649","116,4620065","-2,113835509","24,02940206","124,0294021","-2,363771845","22,03546118","122,0354612","-2,213964686","22,00526932","122,0052693","-1,726360345","20,86335319","120,8633532","-2,107084513","23,36794569","123,3679457","-0,9403568932"
24/08/2007,"20,7358046","120,7358046","3,669693009","30,6925994","130,6925994","5,372272404","27,71978206","127,7197821","4,657925512","27,1420561","127,1420561","4,21029912","27,27607291","127,2760729","5,305760225","27,63881926","127,6388193","3,461898912"
31/08/2007,"21,47890389","121,4789039","0,6154754942","32,06674609","132,0667461","1,051434202","30,08932543","130,0893254","1,855267314","29,64587841","129,6458784","1,969310853","29,72893291","129,7289329","1,927196482","29,58339697","129,583397","1,523500234"
07/09/2007,"20,05049266","120,0504927","-1,175851267","28,39606985","128,3960699","-2,779409919","27,51033445","127,5103345","-1,982477018","26,43042639","126,4304264","-2,480180673","27,08904745","127,0890475","-2,034924208","26,91007037","126,9100704","-2,063016299"
14/09/2007,"21,95435212","121,9543521","1,585882255","29,27126928","129,2712693","0,6816403579","27,56672082","127,5667208","0,04422101961","26,46006096","126,460061","0,02343942898","27,60496755","127,6049676","0,4059516617","27,93589201","127,935892","0,8083059422"
21/09/2007,"25,68954597","125,689546","3,062780282","33,46358673","133,4635867","3,243038823","30,47441425","130,4744143","2,279351081","29,34675096","129,346751","2,282689078","30,22004524","130,2200452","2,049354144","30,51888916","130,5188892","2,018977716"
28/09/2007,"27,30455479","127,3045548","1,28491897","34,22315125","134,2231513","0,5691174189","31,3450603","131,3450603","0,6672925531","30,2880295","130,2880295","0,7277171889","31,57369833","131,5736983","1,039512072","31,30904417","131,3090442","0,6053951387"
05/10/2007,"29,69569323","129,6956932","1,878281923","37,44752859","137,4475286","2,402251258","34,27340474","134,2734047","2,229504812","33,16011883","133,1601188","2,204415357","34,71200018","134,7120002","2,385204558","33,76617742","133,7661774","1,871259718"
12/10/2007,"30,61671196","130,616712","0,7101382529","39,959587","139,959587","1,827649021","36,67904141","136,6790414","1,791595793","34,86014864","134,8601486","1,276680905","36,68929345","136,6892935","1,467792971","35,51962054","135,5196205","1,310826962"
19/10/2007,"26,89770431","126,8977043","-2,847267853","36,1222058","136,1222058","-2,741778025","34,76856549","134,7685655","-1,397782645","33,15095249","133,1509525","-1,267384151","34,06918237","134,0691824","-1,916837094","32,53652913","132,5365291","-2,201224736"
26/10/2007,"29,37587861","129,3758786","1,952891357","37,83249442","137,8324944","1,256436163","35,69384896","135,693849","0,686572174","33,85936","133,85936","0,5320333777","35,25042353","135,2504235","0,8810683702","34,29670371","134,2967037","1,328067508"
02/11/2007,"28,50959534","128,5095953","-0,669586386","36,86529106","136,8652911","-0,7017237583","34,70017316","134,7001732","-0,7322924419","32,61745757","132,6174576","-0,9277665977","33,74622934","133,7462293","-1,112154883","32,88442505","132,8844251","-1,051610815"
09/11/2007,"24,76029893","124,7602989","-2,91752254","30,78418111","130,7841811","-4,443135219","27,42174668","127,4217467","-5,403427709","26,21622526","126,2162253","-4,826839865","27,90606181","127,9060618","-4,366603499","28,61651169","128,6165117","-3,211748373"
16/11/2007,"23,51399949","123,5139995","-0,998955157","29,73898509","129,7389851","-0,799176178","24,73677062","124,7367706","-2,107156847","24,01782604","124,017826","-1,741772276","25,1426099","125,1426099","-2,160532402","26,96192556","126,9619256","-1,286449234"
23/11/2007,"22,45395733","122,4539573","-0,8582364464","26,15287505","126,1528751","-2,764095956","20,99558207","120,9955821","-2,999266801","21,06217906","121,0621791","-2,383243663","22,28712758","122,2871276","-2,281782618","24,92135444","124,9213544","-1,607230759"
30/11/2007,"26,00631562","126,0063156","2,900974674","30,77806545","130,7780655","3,666337686","25,04783043","125,0478304","3,349087868","25,19287513","125,1928751","3,412045035","26,48923325","126,4892333","3,436261652","28,71750436","128,7175044","3,038831861"
07/12/2007,"27,54701468","127,5470147","1,222715744","31,12495568","131,1249557","0,2652510792","25,33835727","125,3383573","0,2323325715","26,019296","126,019296","0,660118133","27,55967051","127,5596705","0,8462674905","29,59889519","129,5988952","0,6847482278"
14/12/2007,"23,81774337","123,8177434","-2,92384053","30,09389652","130,0938965","-0,7863180236","23,60134217","123,6013422","-1,385860752","24,18677964","124,1867796","-1,45415537","25,71081637","125,7108164","-1,449403352","27,33385437","127,3338544","-1,747731581"
21/12/2007,"23,73521735","123,7352174","-0,06665120665","29,39546593","129,3954659","-0,5368665315","23,49555579","123,4955558","-0,0855867567","23,85716859","123,8571686","-0,2654155708","24,95917903","124,959179","-0,5979098392","27,81086074","127,8108607","0,3746107996"
28/12/2007,"24,88671247","124,8867125","0,9306122741","29,22579516","129,2257952","-0,131125746","23,229574","123,229574","-0,2153776209","23,37620985","123,3762099","-0,3883172411","24,54624959","124,5462496","-0,3304514668","27,0276144","127,0276144","-0,6128167321"
04/01/2008,"20,87459206","120,8745921","-3,212607915","25,13511376","125,1351138","-3,165530067","19,11854593","119,1185459","-3,336072614","19,08722429","119,0872243","-3,476347316","20,28593644","120,2859364","-3,420667554","22,95110013","122,9511001","-3,209155969"
11/01/2008,"18,76371966","118,7637197","-1,746332595","22,658666","122,658666","-1,979019066","15,06238234","115,0623823","-3,405148676","15,67273947","115,6727395","-2,867213373","16,58258106","116,5825811","-3,078793323","20,87272532","120,8727253","-1,690407656"
18/01/2008,"12,66049153","112,6604915","-5,138966805","18,06651503","118,066515","-3,743845518","12,23055484","112,2305548","-2,461123647","12,28833348","112,2883335","-2,9258458","12,97718665","112,9771867","-3,092566983","15,72081857","115,7208186","-4,262257458"
25/01/2008,"12,77093449","112,7709345","0,09803166887","20,68566557","120,6856656","2,218368637","13,5057786","113,5057786","1,136253636","12,93519056","112,9351906","0,5760679315","13,99896361","113,9989636","0,9044099878","14,29032427","114,2903243","-1,236159852"
01/02/2008,"16,60865387","116,6086539","3,403110382","23,85081563","123,8508156","2,622639603","16,15702832","116,1570283","2,335783916","15,77594762","115,7759476","2,515386963","17,03108762","117,0310876","2,659782084","17,19456066","117,1945607","2,54110434"
08/02/2008,"10,94763147","110,9476315","-4,854718936","21,06012109","121,0601211","-2,253271023","12,73246162","112,7324616","-2,948221687","12,33393345","112,3339335","-2,972995895","13,90801988","113,9080199","-2,668579609","13,7598182","113,7598182","-2,930803649"
15/02/2008,"12,94603215","112,9460322","1,801210764","21,50539153","121,5053915","0,3678093463","13,83739977","113,8373998","0,9801419521","13,67843813","113,6784381","1,196882045","15,04603048","115,0460305","0,9990609978","15,05678008","115,0567801","1,140087863"
22/02/2008,"13,74469034","113,7446903","0,7071148714","22,98426001","122,98426","1,217121694","14,87215563","114,8721556","0,9089770691","14,30688537","114,3068854","0,5528288832","15,59461737","115,5946174","0,4768412154","15,80247238","115,8024724","0,6481080902"
29/02/2008,"14,3406703","114,3406703","0,5239628841","23,00009212","123,0000921","0,01287328151","15,04990187","115,0499019","0,1547339641","14,21159372","114,2115937","-0,08336475068","15,26255742","115,2625574","-0,2872624674","14,8517778","114,8517778","-0,8209622476"
07/03/2008,"10,99446095","110,994461","-2,926525917","19,93630351","119,9363035","-2,490883183","12,71051868","112,7105187","-2,033363916","11,48178082","111,4817808","-2,390136422","11,70030967","111,7003097","-3,090550678","11,16925881","111,1692588","-3,20632302"
14/03/2008,"10,78998683","110,7899868","-0,1842201118","17,63918068","117,6391807","-1,915285666","10,39459191","110,3945919","-2,054756554","9,321705053","109,3217051","-1,937604289","9,972903165","109,9729032","-1,546465278","9,648328491","109,6483285","-1,368121309"
21/03/2008,"10,75424041","110,7542404","-0,03226502775","13,29757164","113,2975716","-3,690614823","6,145765183","106,1457652","-3,848763471","5,829564712","105,8295647","-3,194370541","6,660492336","106,6604923","-3,012024538","7,72461408","107,7246141","-1,754440252"
28/03/2008,"13,16501709","113,1650171","2,176690185","18,03894036","118,0389404","4,184881151","10,09407667","110,0940767","3,719707028","9,139647219","109,1396472","3,127748391","10,16442609","110,1644261","3,285128052","10,32455994","110,3245599","2,413511417"
04/04/2008,"17,7059358","117,7059358","4,012652343","21,81725735","121,8172574","3,200907242","13,87276004","113,87276","3,43223131","13,07383142","113,0738314","3,604725048","14,68882329","114,6888233","4,106949367","14,7204262","114,7204262","3,984485651"
11/04/2008,"15,33848872","115,3384887","-2,011323443","18,33207792","118,3320779","-2,860989901","10,97650702","110,976507","-2,543411628","10,35054247","110,3505425","-2,408416621","11,65816516","111,6581652","-2,642505209","12,32213315","112,3221332","-2,090554515"
18/04/2008,"18,83019561","118,8301956","3,027356201","21,24792858","121,2479286","2,464125292","14,97610876","114,9761088","3,604007593","14,31460654","114,3146065","3,592247017","15,53747954","115,5374795","3,474277384","16,06654872","116,0665487","3,333640009"
25/04/2008,"19,74026898","119,740269","0,7658603651","19,21897217","119,2189722","-1,673394699","13,18365871","113,1836587","-1,558976095","13,67785437","113,6778544","-0,5570173307","16,03738621","116,0373862","0,4326792241","17,69914489","117,6991449","1,406603529"
02/05/2008,"21,10177522","121,1017752","1,137049592","22,92688607","122,9268861","3,110171001","16,80263701","116,802637","3,197438872","18,04750285","118,0475029","3,843887188","20,2001689","120,2001689","3,58744955","20,22257829","120,2225783","2,143969187"
09/05/2008,"19,93377757","119,9337776","-0,9644760763","21,69959206","121,6995921","-0,9983934754","17,00316265","117,0031627","0,1716790349","17,98493843","117,9849384","-0,05299935915","19,64651088","119,6465109","-0,4606133461","19,34839982","119,3483998","-0,7271333575"
16/05/2008,"23,3940649","123,3940649","2,885164964","23,61803773","123,6180377","1,576378061","18,28778116","118,2877812","1,09793486","19,58393705","119,5839371","1,355256562","21,43151392","121,4315139","1,491897279","21,90773827","121,9077383","2,14442628"
23/05/2008,"20,56309405","120,5630941","-2,294252039","20,56925692","120,5692569","-2,466291219","14,38921647","114,3892165","-3,295830433","16,1196091","116,1196091","-2,896984357","18,08414652","118,0841465","-2,756588707","18,60008624","118,6000862","-2,713242061"
30/05/2008,"21,33340513","121,3334051","0,6389277632","22,40626158","122,4062616","1,523609506","15,56778899","115,567789","1,030317854","17,74865198","117,748652","1,402900761","19,58712707","119,5871271","1,272804686","20,21168781","120,2116878","1,358853624"
06/06/2008,"19,09559766","119,0955977","-1,844345725","20,31469631","120,3146963","-1,708707743","13,29784476","113,2978448","-1,964166875","15,06324411","115,0632441","-2,280627272","16,93790283","116,9379028","-2,215308876","15,85907215","115,8590722","-3,620792403"
13/06/2008,"16,21882238","116,2188224","-2,415517732","18,09704076","118,0970408","-1,843212524","11,79694563","111,7969456","-1,324737583","13,58450561","113,5845056","-1,285152797","14,96846947","114,9684695","-1,684170241","14,55726941","114,5572694","-1,123608808"
20/06/2008,"13,89398216","113,8939822","-2,000399051","13,78004521","113,7800452","-3,655464627","8,621848291","108,6218483","-2,840057321","10,20559396","110,205594","-2,974799804","11,66352598","111,663526","-2,874652072","10,69207568","110,6920757","-3,374027462"
27/06/2008,"11,34152905","111,3415291","-2,241078116","9,651124156","109,6511242","-3,628862202","6,133312826","106,1333128","-2,291008213","7,858280671","107,8582807","-2,129940237","9,335002293","109,3350023","-2,085303743","8,243737283","108,2437373","-2,211846134"
04/07/2008,"8,933015471","108,9330155","-2,163176309","6,862755641","106,8627556","-2,542945671","3,322243131","103,3222431","-2,648621456","3,733726051","103,7337261","-3,824050035","5,660118652","105,6601187","-3,361122755","4,951178273","104,9511783","-3,041800932"
11/07/2008,"7,258745857","107,2587459","-1,536971695","4,931355562","104,9313556","-1,807365033","0,172093551","100,1720936","-3,048859069","1,109028466","101,1090285","-2,530225882","2,64119659","102,6411966","-2,85720109","2,007179249","102,0071792","-2,805112884"
18/07/2008,"8,63081853","108,6308185","1,279217524","6,629805143","106,6298051","1,618629219","2,09495616","102,0949562","1,919559171","3,221005338","103,2210053","2,088811359","5,449650769","105,4496508","2,736186124","4,071851214","104,0718512","2,024045739"
25/07/2008,"8,493638145","108,4936381","-0,1262812771","7,793316419","107,7933164","1,091168904","2,384170426","102,3841704","0,2832796809","3,477690009","103,47769","0,2486748411","6,016836694","106,0168367","0,5378736875","5,095924072","105,0959241","0,9840056135"
01/08/2008,"7,833395583","107,8333956","-0,6085541727","6,574605614","106,5746056","-1,130599601","1,427963394","101,4279634","-0,9339403035","2,313245474","102,3132455","-1,12530975","4,996908659","104,9969087","-0,9620434516","4,548907035","104,548907","-0,5204931036"
08/08/2008,"8,372175535","108,3721755","0,499641089","9,878679873","109,8786799","3,100245354","5,141372574","105,1413726","3,66112959","6,624734893","106,6247349","4,214009045","8,72013464","108,7201346","3,546033906","7,53441646","107,5344165","2,855610364"
15/08/2008,"7,259069385","107,2590694","-1,027114335","12,27532026","112,2753203","2,181169623","6,625574922","106,6255749","1,411625426","7,726884261","107,7268843","1,033671379","9,334366825","109,3343668","0,5649663579","7,591224169","107,5912242","0,05282746759"
22/08/2008,"6,894690804","106,8946908","-0,3397182011","9,852573954","109,852574","-2,157861853","5,539618925","105,5396189","-1,0184761","6,848729582","106,8487296","-0,8151676204","8,532876534","108,5328765","-0,7330634587","7,04809341","107,0480934","-0,5048095355"
29/08/2008,"7,531033814","107,5310338","0,5952989856","11,97065443","111,9706544","1,928111832","7,554835885","107,5548359","1,909441194","9,285545311","109,2855453","2,280622089","11,01589741","111,0158974","2,287805276","9,00547364","109,0054736","1,828505457"
05/09/2008,"1,536064944","101,5360649","-5,575105769","7,731681073","107,7316811","-3,78578957","2,664438977","102,664439","-4,546887053","4,081128298","104,0811283","-4,762219009","6,038144356","106,0381444","-4,483820039","4,073444152","104,0734442","-4,524570486"
12/09/2008,"2,704320895","102,7043209","1,15058226","11,0196099","111,0196099","3,051960941","5,238091725","105,2380917","2,506859019","7,070719936","107,0707199","2,872366669","8,869285263","108,8692853","2,669926868","6,93742121","106,9374212","2,751880733"
19/09/2008,"2,999264116","102,9992641","0,2871770325","5,388116483","105,3881165","-5,072521352","1,737652477","101,7376525","-3,326209351","4,672124715","104,6721247","-2,240197154","6,905994733","106,9059947","-1,803346578","5,566990579","105,5669906","-1,281525789"
26/09/2008,"0,233318012","100,233318","-2,685403753","1,041912445","101,0419124","-4,123998211","-2,385186456","97,61481354","-4,052421923","-0,1827938","99,8172062","-4,638215311","1,402238181","101,4022382","-5,148220702","0,70034491","100,7003449","-4,610007013"
03/10/2008,"-8,695203455","91,30479655","-8,90773811","-3,495246895","96,50475311","-4,490373579","-6,459660126","93,54033987","-4,174032119","-4,831964535","95,16803547","-4,657684694","-2,710936043","97,28906396","-4,056295303","-2,136877118","97,86312288","-2,817489881"
10/10/2008,"-26,97029323","73,02970677","-20,01547615","-26,45168261","73,54831739","-23,78788088","-26,6158611","73,3841389","-21,54813741","-25,37916892","74,62083108","-21,59044713","-23,26701354","76,73298646","-21,12886758","-22,97355515","77,02644485","-21,29165453"
17/10/2008,"-23,71688604","76,28311396","4,454909288","-24,30304266","75,69695734","2,921399192","-24,66586548","75,33413452","2,657243989","-23,89395542","76,10604458","1,990347036","-22,44349594","77,55650406","1,073225008","-20,94733774","79,05266226","2,630547748"
24/10/2008,"-30,05181894","69,94818106","-8,30450223","-29,05512664","70,94487336","-6,277774097","-29,4579266","70,5420734","-6,361075428","-28,59707703","71,40292297","-6,179695234","-27,84012687","72,15987313","-6,958321543","-26,29172602","73,70827398","-6,760541805"
31/10/2008,"-23,15659171","76,84340829","9,857621922","-22,05752005","77,94247995","9,863442217","-22,32600634","77,67399366","10,11016535","-20,6875119","79,3124881","11,07736883","-20,30029897","79,69970103","10,44878209","-16,9663293","83,0336707","12,65176379"
07/11/2008,"-24,51309024","75,48690976","-1,765276372","-21,66101367","78,33898633","0,5087166591","-20,90160235","79,09839765","1,833823553","-18,64152754","81,35847246","2,579649698","-18,21511842","81,78488158","2,616296577","-16,37061887","83,62938113","0,7174323681"
14/11/2008,"-29,2507972","70,7492028","-6,276196727","-25,83672473","74,16327527","-5,330310303","-27,28551789","72,71448211","-8,070853177","-25,70626234","74,29373766","-8,683465393","-24,89630574","75,10369426","-8,16922051","-22,19783322","77,80216678","-6,967903231"
